noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,(ความเชื่อ - NOUN),(ทุก - ADV),13,(คน - NOUN),(ซื้อ - VERB),7
, , ,(ความเชื่อ - NOUN),(สุภาพ - ADV),18,(ส่วนลด - NOUN),(ตัดสินใจ - VERB),3
, , ,(พระพุทธเจ้า - NOUN),(ได้ - ADV),3,(ส่วนลด - NOUN),(ซื้อ - VERB),4
, , ,(พระพุทธเจ้า - NOUN),(บาง - ADV),6,(คุณ - NOUN),(ตัดสินใจ - VERB),0
, , ,(พระพุทธเจ้า - NOUN),(ทุก - ADV),11,(คุณ - NOUN),(ซื้อ - VERB),1
, , ,(พระพุทธเจ้า - NOUN),(สุภาพ - ADV),16,(รายการ - NOUN),(ดูเหมือน - VERB),1
, , ,(ผู้คน - NOUN),(ได้ - ADV),1,(รายการ - NOUN),(เก็บ - VERB),2
, , ,(ผู้คน - NOUN),(บาง - ADV),4,(รายการ - NOUN),(จัดเก็บ - VERB),5
, , ,(ผู้คน - NOUN),(ทุก - ADV),9,(การ - NOUN),(จัดเก็บ - VERB),0
, , ,(ผู้คน - NOUN),(สุภาพ - ADV),14,(สถานที่ - NOUN),(เป็น - VERB),2
, , ,(กฎ - NOUN),(บาง - ADV),0,(สถานที่ - NOUN),(ดู - VERB),8
, , ,(กฎ - NOUN),(ทุก - ADV),5,(แห่ง - NOUN),(เป็น - VERB),1
, , ,(กฎ - NOUN),(สุภาพ - ADV),10,(แห่ง - NOUN),(ดู - VERB),7
, , ,(อย่าง - NOUN),(ทุก - ADV),3,(สถานที่ - NOUN),(ดู - VERB),2
, , ,(อย่าง - NOUN),(สุภาพ - ADV),8,(ไหล่ - NOUN),(ทราบ - VERB),5
, , ,(คน - NOUN),(สุภาพ - ADV),3,(ไหล่ - NOUN),(แต่งกาย - VERB),8
, , ,(พิธีกรรม - NOUN),(มาก - ADV),2,(ไหล่ - NOUN),(ติดตาม - VERB),12
, , ,(ครั้ง - NOUN),(มาก - ADV),9,(ไหล่ - NOUN),(เข้า - VERB),14
, , ,(ครั้ง - NOUN),(ขึ้น - ADV),10,(เวลา - NOUN),(ทราบ - VERB),3
, , ,(เวลา - NOUN),(มาก - ADV),0,(เวลา - NOUN),(แต่งกาย - VERB),6
, , ,(เวลา - NOUN),(ขึ้น - ADV),1,(เวลา - NOUN),(ติดตาม - VERB),10
, , ,(วัด - NOUN),(ทุก - ADV),0,(เวลา - NOUN),(เข้า - VERB),12
, , ,(วัด - NOUN),(มาก - ADV),4,(การ - NOUN),(แต่งกาย - VERB),0
, , ,(วัด - NOUN),(กว่า - ADV),5,(การ - NOUN),(ติดตาม - VERB),4
, , ,(สัปดาห์ - NOUN),(มาก - ADV),1,(การ - NOUN),(เข้า - VERB),6
, , ,(สัปดาห์ - NOUN),(กว่า - ADV),2,(คุณ - NOUN),(ติดตาม - VERB),1
, , ,(วัด - NOUN),(ไป - ADV),6,(คุณ - NOUN),(เข้า - VERB),3
, , ,(วัด - NOUN),(มากมาย - ADV),12,(คุณ - NOUN),(สวมเสื้อ - VERB),1
, , ,(ขนาด - NOUN),(ไป - ADV),3,(คุณ - NOUN),(สวมใส่ - VERB),1
, , ,(ขนาด - NOUN),(มากมาย - ADV),9,(คุณ - NOUN),(มี - VERB),6
, , ,(วัด - NOUN),(มากมาย - ADV),3,(คุณ - NOUN),(ปกปิด - VERB),13
, , ,(สถาปัตยกรรม - NOUN),(มาก - ADV),2,(อย่าง - NOUN),(มี - VERB),3
, , ,(คุณ - NOUN),(หลาย - ADV),3,(อย่าง - NOUN),(ปกปิด - VERB),10
, , ,(เวลา - NOUN),(หลาย - ADV),0,(แผงลอย - NOUN),(ปกปิด - VERB),5
, , ,(เวลา - NOUN),(ประมาณ - ADV),0,(กระโปรง - NOUN),(ปกปิด - VERB),3
, , ,(คุณ - NOUN),(แล้ว - ADV),4,(คุณ - NOUN),(ปกปิด - VERB),1
, , ,(วัด - NOUN),(แล้ว - ADV),0,(รายละเอียด - NOUN),(พร้อม - VERB),4
, , ,(การ - NOUN),(เหมาะสม - ADV),6,(รายละเอียด - NOUN),(ยอดเยี่ยม - VERB),7
, , ,(เครื่อง - NOUN),(เหมาะสม - ADV),4,(อาคาร - NOUN),(พร้อม - VERB),0
, , ,(ภาษา - NOUN),(เหมาะสม - ADV),2,(อาคาร - NOUN),(ยอดเยี่ยม - VERB),3
, , ,(วัด - NOUN),(บาง - ADV),0,(วิว - NOUN),(ยอดเยี่ยม - VERB),1
, , ,(การ - NOUN),(ทุก - ADV),3,(คุ้มค่า - NOUN),(เยี่ยม - VERB),2
, , ,(รายละเอียด - NOUN),(ทุก - ADV),1,(คุ้มค่า - NOUN),(ชม - VERB),3
, , ,(ช่วงเวลา - NOUN),(ใกล้ - ADV),30,(การ - NOUN),(เยี่ยม - VERB),0
, , ,(ชาย - NOUN),(ใกล้ - ADV),25,(การ - NOUN),(ชม - VERB),1
, , ,(คน - NOUN),(ใกล้ - ADV),24,(วัด - NOUN),(ยอดเยี่ยม - VERB),4
, , ,(กอง - NOUN),(ใกล้ - ADV),17,(สถาปัตยกรรม - NOUN),(ยอดเยี่ยม - VERB),1
, , ,(อิฐ - NOUN),(ใกล้ - ADV),16,(ตั๋ว - NOUN),(เข้า - VERB),0
, , ,(เสียง - NOUN),(ใกล้ - ADV),8,(ตั๋ว - NOUN),(ชม - VERB),1
, , ,(ขนาด - NOUN),(ใกล้ - ADV),7,(พระพุทธรูป - NOUN),(นอน - VERB),1
, , ,(กอง - NOUN),(ใกล้ - ADV),2,(พระพุทธรูป - NOUN),(นั่ง - VERB),3
, , ,(ตัวอย่าง - NOUN),(ไป - ADV),7,(ตัว - NOUN),(สะดุดตา - VERB),2
, , ,, , ,(วัด - NOUN),(สะดุดตา - VERB),1
, , ,, , ,(วัด - NOUN),(มี - VERB),0
, , ,, , ,(วัด - NOUN),(เป็น - VERB),6
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),4
, , ,, , ,(ระเบิด - NOUN),(เป็น - VERB),2
, , ,, , ,(แครก - NOUN),(เป็น - VERB),1
, , ,, , ,(เกอร์ - NOUN),(เป็น - VERB),0
, , ,, , ,(วัด - NOUN),(อยู่ - VERB),1
, , ,, , ,(วัด - NOUN),(ผ่อนคลาย - VERB),3
, , ,, , ,(วัด - NOUN),(เดิน - VERB),6
, , ,, , ,(วัด - NOUN),(ออก - VERB),7
, , ,, , ,(วัด - NOUN),(ไป - VERB),8
, , ,, , ,(การ - NOUN),(ผ่อนคลาย - VERB),0
, , ,, , ,(การ - NOUN),(เดิน - VERB),3
, , ,, , ,(การ - NOUN),(ออก - VERB),4
, , ,, , ,(การ - NOUN),(ไป - VERB),5
, , ,, , ,(มุมมอง - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(มุมมอง - NOUN),(ให้ - VERB),5
, , ,, , ,(มุมมอง - NOUN),(พาย - VERB),9
, , ,, , ,(คนใน - NOUN),(ให้ - VERB),1
, , ,, , ,(คนใน - NOUN),(พาย - VERB),5
, , ,, , ,(ท้องถิ่น - NOUN),(ให้ - VERB),0
, , ,, , ,(ท้องถิ่น - NOUN),(พาย - VERB),4
, , ,, , ,(อาหาร - NOUN),(พาย - VERB),2
, , ,, , ,(ปลา - NOUN),(พาย - VERB),1
, , ,, , ,(จุดประสงค์ - NOUN),(ทำพิธี - VERB),2
, , ,, , ,(จุดประสงค์ - NOUN),(เห็น - VERB),6
, , ,, , ,(จุดประสงค์ - NOUN),(สงสัย - VERB),9
, , ,, , ,(การ - NOUN),(ทำพิธี - VERB),0
, , ,, , ,(การ - NOUN),(เห็น - VERB),4
, , ,, , ,(การ - NOUN),(สงสัย - VERB),7
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),1
, , ,, , ,(คุณ - NOUN),(สงสัย - VERB),4
, , ,, , ,(พระ - NOUN),(สงสัย - VERB),1
, , ,, , ,(อาคาร - NOUN),(สะอาดหมดจด - VERB),2
, , ,, , ,(หลัง - NOUN),(สะอาดหมดจด - VERB),0
, , ,, , ,(แมว - NOUN),(เดินเตร่ - VERB),3
, , ,, , ,(เจื้อยแจ้ว - NOUN),(เดินเตร่ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ไกล - VERB),2
, , ,, , ,(สถานที่ - NOUN),(เงียบ - VERB),9
, , ,, , ,(สถานที่ - NOUN),(เยี่ยม - VERB),12
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),13
, , ,, , ,(แหล่งท่องเที่ยว - NOUN),(เงียบ - VERB),4
, , ,, , ,(แหล่งท่องเที่ยว - NOUN),(เยี่ยม - VERB),7
, , ,, , ,(แหล่งท่องเที่ยว - NOUN),(ชม - VERB),8
, , ,, , ,(หลัก - NOUN),(เงียบ - VERB),3
, , ,, , ,(หลัก - NOUN),(เยี่ยม - VERB),6
, , ,, , ,(หลัก - NOUN),(ชม - VERB),7
, , ,, , ,(คุณ - NOUN),(ถอด - VERB),1
, , ,, , ,(คุณ - NOUN),(เข้า - VERB),4
, , ,, , ,(คุณ - NOUN),(ไป - VERB),5
, , ,, , ,(คุณ - NOUN),(มี - VERB),12
, , ,, , ,(คุณ - NOUN),(แต่งกาย - VERB),14
, , ,, , ,(รองเท้า - NOUN),(เข้า - VERB),1
, , ,, , ,(รองเท้า - NOUN),(ไป - VERB),2
, , ,, , ,(รองเท้า - NOUN),(มี - VERB),9
, , ,, , ,(รองเท้า - NOUN),(แต่งกาย - VERB),11
, , ,, , ,(อาคาร - NOUN),(มี - VERB),4
, , ,, , ,(อาคาร - NOUN),(แต่งกาย - VERB),6
, , ,, , ,(การ - NOUN),(แต่งกาย - VERB),0
, , ,, , ,(เงียบสงบ - NOUN),(พักผ่อน - VERB),0
, , ,, , ,(เงียบสงบ - NOUN),(พลุกพล่าน - VERB),4
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(พลุกพล่าน - VERB),1
, , ,, , ,(วัด - NOUN),(มี - VERB),1
, , ,, , ,(วัด - NOUN),(แต่งกาย - VERB),3
, , ,, , ,(การ - NOUN),(แต่งกาย - VERB),0
, , ,, , ,(อัพ - NOUN),(เตรียม - VERB),1
, , ,, , ,(อัพ - NOUN),(สวมใส่ - VERB),5
, , ,, , ,(อัพ - NOUN),(ขอ - VERB),9
, , ,, , ,(อัพ - NOUN),(ทางเข้า - VERB),10
, , ,, , ,(คุณ - NOUN),(สวมใส่ - VERB),0
, , ,, , ,(คุณ - NOUN),(ขอ - VERB),4
, , ,, , ,(คุณ - NOUN),(ทางเข้า - VERB),5
, , ,, , ,(ค่าธรรมเนียม - NOUN),(เข้า - VERB),1
, , ,, , ,(วัด - NOUN),(เป็น - VERB),1
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),4
, , ,, , ,(วัด - NOUN),(น่าเชื่อ - VERB),7
, , ,, , ,(วัด - NOUN),(พร้อม - VERB),8
, , ,, , ,(วัด - NOUN),(ชื่นชม - VERB),9
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วัด - NOUN),(น่าเชื่อ - VERB),4
, , ,, , ,(วัด - NOUN),(พร้อม - VERB),5
, , ,, , ,(วัด - NOUN),(ชื่นชม - VERB),6
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),4
, , ,, , ,(สถานที่ - NOUN),(เงียบสงบ - VERB),7
, , ,, , ,(บรรยากาศ - NOUN),(เงียบสงบ - VERB),1
, , ,, , ,(ตอนเช้า - NOUN),(สละ - VERB),1
, , ,, , ,(ตอนเช้า - NOUN),(สงสัย - VERB),7
, , ,, , ,(ตอนเช้า - NOUN),(เรียนรู้ - VERB),9
, , ,, , ,(เวลา - NOUN),(สงสัย - VERB),4
, , ,, , ,(เวลา - NOUN),(เรียนรู้ - VERB),6
, , ,, , ,(คุณ - NOUN),(สงสัย - VERB),2
, , ,, , ,(คุณ - NOUN),(เรียนรู้ - VERB),4
, , ,, , ,(คุณ - NOUN),(เป็น - VERB),1
, , ,, , ,(คุณ - NOUN),(เหมือน - VERB),5
, , ,, , ,(คุณ - NOUN),(ทำ - VERB),8
, , ,, , ,(พยาน - NOUN),(เหมือน - VERB),2
, , ,, , ,(พยาน - NOUN),(ทำ - VERB),5
, , ,, , ,(งานแต่งงาน - NOUN),(เหมือน - VERB),1
, , ,, , ,(งานแต่งงาน - NOUN),(ทำ - VERB),4
, , ,, , ,(วัด - NOUN),(ฉลอง - VERB),0
, , ,, , ,(วัด - NOUN),(เป็น - VERB),1
, , ,, , ,(วัด - NOUN),(ไป - VERB),4
, , ,, , ,(วัด - NOUN),(เยี่ยม - VERB),5
, , ,, , ,(วัด - NOUN),(ชม - VERB),6
, , ,, , ,(สถานที่ - NOUN),(ไป - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),3
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),0
, , ,, , ,(สถานที่ - NOUN),(สง่างาม - VERB),9
, , ,, , ,(สถานที่ - NOUN),(ออกแบบ - VERB),12
, , ,, , ,(สถานที่ - NOUN),(สะดุดตา - VERB),15
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(สง่างาม - VERB),7
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(ออกแบบ - VERB),10
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(สะดุดตา - VERB),13
, , ,, , ,(จิตวิญญาณ - NOUN),(สง่างาม - VERB),5
, , ,, , ,(จิตวิญญาณ - NOUN),(ออกแบบ - VERB),8
, , ,, , ,(จิตวิญญาณ - NOUN),(สะดุดตา - VERB),11
, , ,, , ,(สถาปัตยกรรม - NOUN),(สง่างาม - VERB),1
, , ,, , ,(สถาปัตยกรรม - NOUN),(ออกแบบ - VERB),4
, , ,, , ,(สถาปัตยกรรม - NOUN),(สะดุดตา - VERB),7
, , ,, , ,(การ - NOUN),(ออกแบบ - VERB),0
, , ,, , ,(การ - NOUN),(สะดุดตา - VERB),3
, , ,, , ,(อาคาร - NOUN),(สะดุดตา - VERB),1
, , ,, , ,(วิทยาเขต - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วิทยาเขต - NOUN),(สงบสุข - VERB),3
, , ,, , ,(วิทยาเขต - NOUN),(ชอบ - VERB),8
, , ,, , ,(วิทยาเขต - NOUN),(ใช้ - VERB),9
, , ,, , ,(วิทยาเขต - NOUN),(ร่วม - VERB),11
, , ,, , ,(คุณ - NOUN),(ชอบ - VERB),1
, , ,, , ,(คุณ - NOUN),(ใช้ - VERB),2
, , ,, , ,(คุณ - NOUN),(ร่วม - VERB),4
, , ,, , ,(เวลา - NOUN),(ร่วม - VERB),0
, , ,, , ,(ว่าการ - NOUN),(ทำให้ - VERB),3
, , ,, , ,(ว่าการ - NOUN),(ประทับใจ - VERB),5
, , ,, , ,(ว่าการ - NOUN),(จดจำ - VERB),9
, , ,, , ,(ถ่ายภาพ - NOUN),(ทำให้ - VERB),2
, , ,, , ,(ถ่ายภาพ - NOUN),(ประทับใจ - VERB),4
, , ,, , ,(ถ่ายภาพ - NOUN),(จดจำ - VERB),8
, , ,, , ,(คุณ - NOUN),(ประทับใจ - VERB),0
, , ,, , ,(คุณ - NOUN),(จดจำ - VERB),4
, , ,, , ,(ช่วงเวลา - NOUN),(จดจำ - VERB),2
, , ,, , ,(วัด - NOUN),(เป็น - VERB),0
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(วัด - NOUN),(มี - VERB),5
, , ,, , ,(แห่ง - NOUN),(มี - VERB),3
, , ,, , ,(คอมเพล็กซ์ - NOUN),(มี - VERB),1
, , ,, , ,(วัด - NOUN),(มี - VERB),3
, , ,, , ,(วัด - NOUN),(พระพุทธรูป - VERB),5
, , ,, , ,(วัด - NOUN),(ตั้ง - VERB),9
, , ,, , ,(ควรค่า - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(ควรค่า - NOUN),(ชม - VERB),3
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(สถานที่ - NOUN),(สูดลมหายใจ - VERB),4
, , ,, , ,(สถานที่ - NOUN),(รู้สึก - VERB),8
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),14
, , ,, , ,(คุณ - NOUN),(สูดลมหายใจ - VERB),1
, , ,, , ,(คุณ - NOUN),(รู้สึก - VERB),5
, , ,, , ,(คุณ - NOUN),(มี - VERB),11
, , ,, , ,(ความสุข - NOUN),(มี - VERB),3
, , ,, , ,(ที่ - NOUN),(มี - VERB),1
, , ,, , ,(โชคดี - NOUN),(เป็น - VERB),2
, , ,, , ,(โชคดี - NOUN),(มี - VERB),4
, , ,, , ,(โชคดี - NOUN),(อยู่ - VERB),7
, , ,, , ,(โชคดี - NOUN),(มองเห็น - VERB),14
, , ,, , ,(วันที่ - NOUN),(มี - VERB),0
, , ,, , ,(วันที่ - NOUN),(อยู่ - VERB),3
, , ,, , ,(วันที่ - NOUN),(มองเห็น - VERB),10
, , ,, , ,(เมฆ - NOUN),(อยู่ - VERB),1
, , ,, , ,(เมฆ - NOUN),(มองเห็น - VERB),8
, , ,, , ,(พระพุทธเจ้า - NOUN),(อยู่ - VERB),0
, , ,, , ,(พระพุทธเจ้า - NOUN),(มองเห็น - VERB),7
, , ,, , ,(ตรงกลาง - NOUN),(มองเห็น - VERB),5
, , ,, , ,(เมฆ - NOUN),(มองเห็น - VERB),3
, , ,, , ,(พระพุทธรูป - NOUN),(มี - VERB),2
, , ,, , ,(องค์ - NOUN),(มี - VERB),1
, , ,, , ,(สาวก - NOUN),(พร้อม - VERB),2
, , ,, , ,(สาวก - NOUN),(เรียนรู้ - VERB),5
, , ,, , ,(สาวก - NOUN),(เพิ่มเติม - VERB),6
, , ,, , ,(คำอธิบาย - NOUN),(เรียนรู้ - VERB),1
, , ,, , ,(คำอธิบาย - NOUN),(เพิ่มเติม - VERB),2
, , ,, , ,(ฤดู - NOUN),(อยู่ - VERB),5
, , ,, , ,(ฤดู - NOUN),(ก่อสร้าง - VERB),9
, , ,, , ,(นอก - NOUN),(อยู่ - VERB),4
, , ,, , ,(นอก - NOUN),(ก่อสร้าง - VERB),8
, , ,, , ,(ของวัด - NOUN),(อยู่ - VERB),1
, , ,, , ,(ของวัด - NOUN),(ก่อสร้าง - VERB),5
, , ,, , ,(การ - NOUN),(ก่อสร้าง - VERB),0
, , ,, , ,(การ - NOUN),(ตกแต่ง - VERB),0
, , ,, , ,(การ - NOUN),(แทน - VERB),2
, , ,, , ,(ภายนอก - NOUN),(แทน - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เยี่ยม - VERB),4
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),6
, , ,, , ,(สถานที่ - NOUN),(น่าพอใจ - VERB),8
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(การ - NOUN),(เป็น - VERB),2
, , ,, , ,(การ - NOUN),(น่าพอใจ - VERB),4
, , ,, , ,(การ - NOUN),(ดี - VERB),0
, , ,, , ,(การ - NOUN),(แสดง - VERB),4
, , ,, , ,(การ - NOUN),(ทำ - VERB),17
, , ,, , ,(คำอธิบาย - NOUN),(ทำ - VERB),11
, , ,, , ,(สังเขป - NOUN),(ทำ - VERB),9
, , ,, , ,(หน้า - NOUN),(ทำ - VERB),7
, , ,, , ,(พระวิหาร - NOUN),(ทำ - VERB),6
, , ,, , ,(ทุกแห่ง - NOUN),(ทำ - VERB),5
, , ,, , ,(ความสำคัญ - NOUN),(ทำ - VERB),4
, , ,, , ,(พิธีกรรม - NOUN),(ทำ - VERB),2
, , ,, , ,(วัด - NOUN),(ประทับใจ - VERB),2
, , ,, , ,(สภาพแวดล้อม - NOUN),(เป็น - VERB),0
, , ,, , ,(สภาพแวดล้อม - NOUN),(มี - VERB),3
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(มี - VERB),1
, , ,, , ,(คุณ - NOUN),(ได้รับ - VERB),0
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(การ - NOUN),(อยู่ - VERB),4
, , ,, , ,(คุณ - NOUN),(อยู่ - VERB),0
, , ,, , ,(วัด - NOUN),(นับถือ - VERB),1
, , ,, , ,(รายการ - NOUN),(ปิด - VERB),2
, , ,, , ,(วัด - NOUN),(ปิด - VERB),0
, , ,, , ,(คุณ - NOUN),(เข้า - VERB),2
, , ,, , ,(คุณ - NOUN),(ไป - VERB),3
, , ,, , ,(คุณ - NOUN),(เดิน - VERB),7
, , ,, , ,(คุณ - NOUN),(ไป - VERB),8
, , ,, , ,(คุณ - NOUN),(รอบๆ - VERB),9
, , ,, , ,(ข้าง - NOUN),(เดิน - VERB),2
, , ,, , ,(ข้าง - NOUN),(ไป - VERB),3
, , ,, , ,(ข้าง - NOUN),(รอบๆ - VERB),4
, , ,, , ,(คุณ - NOUN),(ถ่ายรูป - VERB),1
, , ,, , ,(คุณ - NOUN),(มี - VERB),1
, , ,, , ,(คุณ - NOUN),(เล่น - VERB),6
, , ,, , ,(คุณ - NOUN),(เป็น - VERB),13
, , ,, , ,(โอกาส - NOUN),(เล่น - VERB),3
, , ,, , ,(โอกาส - NOUN),(เป็น - VERB),10
, , ,, , ,(แสง - NOUN),(เป็น - VERB),4
, , ,, , ,(โฟกัส - NOUN),(เป็น - VERB),2
, , ,, , ,(คุณ - NOUN),(เป็น - VERB),0
, , ,, , ,(สวน - NOUN),(ช่วย - VERB),1
, , ,, , ,(สวน - NOUN),(เพิ่ม - VERB),2
, , ,, , ,(สวน - NOUN),(ของวัด - VERB),5
, , ,, , ,(ดอกทานตะวัน - NOUN),(ช่วย - VERB),0
, , ,, , ,(ดอกทานตะวัน - NOUN),(เพิ่ม - VERB),1
, , ,, , ,(ดอกทานตะวัน - NOUN),(ของวัด - VERB),4
, , ,, , ,(ความ - NOUN),(ของวัด - VERB),1
, , ,, , ,(วัด - NOUN),(สำคัญ - VERB),1
, , ,, , ,(นักท่องเที่ยว - NOUN),(เป็น - VERB),0
, , ,, , ,(พระพุทธเจ้า - NOUN),(งดงาม - VERB),1
, , ,, , ,(พระพุทธเจ้า - NOUN),(เห็น - VERB),11
, , ,, , ,(ส่วน - NOUN),(เห็น - VERB),5
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),1
, , ,, , ,(พระพุทธรูป - NOUN),(เป็นความ - VERB),7
, , ,, , ,(พระพุทธรูป - NOUN),(อยาก - VERB),8
, , ,, , ,(พระพุทธรูป - NOUN),(แสดง - VERB),10
, , ,, , ,(พระพุทธรูป - NOUN),(เห็น - VERB),12
, , ,, , ,(ด้าน - NOUN),(เป็นความ - VERB),5
, , ,, , ,(ด้าน - NOUN),(อยาก - VERB),6
, , ,, , ,(ด้าน - NOUN),(แสดง - VERB),8
, , ,, , ,(ด้าน - NOUN),(เห็น - VERB),10
, , ,, , ,(ด้านบน - NOUN),(เป็นความ - VERB),2
, , ,, , ,(ด้านบน - NOUN),(อยาก - VERB),3
, , ,, , ,(ด้านบน - NOUN),(แสดง - VERB),5
, , ,, , ,(ด้านบน - NOUN),(เห็น - VERB),7
, , ,, , ,(หลุมฝังศพ - NOUN),(เป็นความ - VERB),0
, , ,, , ,(หลุมฝังศพ - NOUN),(อยาก - VERB),1
, , ,, , ,(หลุมฝังศพ - NOUN),(แสดง - VERB),3
, , ,, , ,(หลุมฝังศพ - NOUN),(เห็น - VERB),5
, , ,, , ,(คุณ - NOUN),(พบ - VERB),1
, , ,, , ,(คุณ - NOUN),(สงบสุข - VERB),3
, , ,, , ,(คุณ - NOUN),(ชั่วนิรันดร์ - VERB),4
, , ,, , ,(ความ - NOUN),(สงบสุข - VERB),0
, , ,, , ,(ความ - NOUN),(ชั่วนิรันดร์ - VERB),1
, , ,, , ,(คุณ - NOUN),(ได้รับอนุญาต - VERB),1
, , ,, , ,(คุณ - NOUN),(สัมผัส - VERB),3
, , ,, , ,(พระพุทธเจ้า - NOUN),(ได้รับอนุญาต - VERB),3
, , ,, , ,(พระพุทธเจ้า - NOUN),(สวม - VERB),5
, , ,, , ,(คุณ - NOUN),(ได้รับอนุญาต - VERB),1
, , ,, , ,(คุณ - NOUN),(สวม - VERB),3
, , ,, , ,(วัด - NOUN),(มี - VERB),1
, , ,, , ,(คุณ - NOUN),(เยี่ยม - VERB),1
, , ,, , ,(คุณ - NOUN),(ชม - VERB),2
, , ,, , ,(คุณ - NOUN),(ไป - VERB),5
, , ,, , ,(คุณ - NOUN),(พระพุทธรูป - VERB),6
, , ,, , ,(วัด - NOUN),(ไป - VERB),1
, , ,, , ,(วัด - NOUN),(พระพุทธรูป - VERB),2
, , ,, , ,(ระหว่างทาง - NOUN),(ไป - VERB),0
, , ,, , ,(ระหว่างทาง - NOUN),(พระพุทธรูป - VERB),1
, , ,, , ,(ส่วนใหญ่ - NOUN),(เป็น - VERB),0
, , ,, , ,(วัด - NOUN),(ฉลอง - VERB),0
, , ,, , ,(วัด - NOUN),(เป็น - VERB),1
, , ,, , ,(วัด - NOUN),(พลาด - VERB),7
, , ,, , ,(สถานที่ - NOUN),(พลาด - VERB),4
, , ,, , ,(นักท่องเที่ยว - NOUN),(พลาด - VERB),2
, , ,, , ,(วัด - NOUN),(พบปะ - VERB),7
, , ,, , ,(วัด - NOUN),(เห็น - VERB),12
, , ,, , ,(วัด - NOUN),(ทำบุญ - VERB),15
, , ,, , ,(พื้นที่ - NOUN),(พบปะ - VERB),2
, , ,, , ,(พื้นที่ - NOUN),(เห็น - VERB),7
, , ,, , ,(พื้นที่ - NOUN),(ทำบุญ - VERB),10
, , ,, , ,(คุณ - NOUN),(พบปะ - VERB),1
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),6
, , ,, , ,(คุณ - NOUN),(ทำบุญ - VERB),9
, , ,, , ,(คนใน - NOUN),(เห็น - VERB),2
, , ,, , ,(คนใน - NOUN),(ทำบุญ - VERB),5
, , ,, , ,(ท้องถิ่น - NOUN),(เห็น - VERB),1
, , ,, , ,(ท้องถิ่น - NOUN),(ทำบุญ - VERB),4
, , ,, , ,(สถานที่ - NOUN),(มีเสียง - VERB),1
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),2
, , ,, , ,(วัด - NOUN),(มี - VERB),6
, , ,, , ,(พระพุทธรูป - NOUN),(สวยงาม - VERB),1
, , ,, , ,(พระพุทธรูป - NOUN),(มี - VERB),5
, , ,, , ,(วัด - NOUN),(อยู่ - VERB),3
, , ,, , ,(คุณ - NOUN),(อยู่ - VERB),0
, , ,, , ,(วัด - NOUN),(สวย - VERB),1
, , ,, , ,(น่าเสียดาย - NOUN),(เต็มไปด้วย - VERB),1
, , ,, , ,(น่าเสียดาย - NOUN),(มี - VERB),5
, , ,, , ,(น่าเสียดาย - NOUN),(เป็น - VERB),7
, , ,, , ,(น่าเสียดาย - NOUN),(เคารพ - VERB),10
, , ,, , ,(คน - NOUN),(มี - VERB),2
, , ,, , ,(คน - NOUN),(เป็น - VERB),4
, , ,, , ,(คน - NOUN),(เคารพ - VERB),7
, , ,, , ,(มารยาท - NOUN),(เป็น - VERB),0
, , ,, , ,(มารยาท - NOUN),(เคารพ - VERB),3
, , ,, , ,(ศูนย์ - NOUN),(เคารพ - VERB),1
, , ,, , ,(สิ่ง - NOUN),(มี - VERB),5
, , ,, , ,(คน - NOUN),(มี - VERB),2
