noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(คุณ - NOUN),(กำหนด - VERB),9
, , ,, , ,(เสื่อ - NOUN),(มี - VERB),4
, , ,, , ,(เสื่อ - NOUN),(กำหนด - VERB),6
, , ,, , ,(คุณ - NOUN),(มี - VERB),2
, , ,, , ,(คุณ - NOUN),(กำหนด - VERB),4
, , ,, , ,(พื้นที่ - NOUN),(กำหนด - VERB),0
, , ,, , ,(คุณ - NOUN),(ซื้อ - VERB),1
, , ,, , ,(คุณ - NOUN),(ซื้อ - VERB),8
, , ,, , ,(เครื่องดื่ม - NOUN),(ซื้อ - VERB),5
, , ,, , ,(อาหาร - NOUN),(ซื้อ - VERB),3
, , ,, , ,(ข้างนอก - NOUN),(ซื้อ - VERB),1
, , ,, , ,(ประสบการณ์ - NOUN),(เลวร้าย - VERB),1
, , ,, , ,(การจราจร - NOUN),(ให้ - VERB),0
, , ,, , ,(กรีดร้อง - NOUN),(ย้าย - VERB),0
, , ,, , ,(กรีดร้อง - NOUN),(ผลักดัน - VERB),3
, , ,, , ,(การ - NOUN),(ทารุณ - VERB),0
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ไป - VERB),5
, , ,, , ,(ชายหาด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ชายหาด - NOUN),(แหล่งท่องเที่ยว - VERB),2
, , ,, , ,(ชายหาด - NOUN),(โบ๊ต - VERB),10
, , ,, , ,(ชายหาด - NOUN),(บิน - VERB),12
, , ,, , ,(ชายหาด - NOUN),(สะอาด - VERB),18
, , ,, , ,(น้ำ - NOUN),(โบ๊ต - VERB),5
, , ,, , ,(น้ำ - NOUN),(บิน - VERB),7
, , ,, , ,(น้ำ - NOUN),(สะอาด - VERB),13
, , ,, , ,(บา - NOUN),(โบ๊ต - VERB),2
, , ,, , ,(บา - NOUN),(บิน - VERB),4
, , ,, , ,(บา - NOUN),(สะอาด - VERB),10
, , ,, , ,(นา - NOUN),(โบ๊ต - VERB),1
, , ,, , ,(นา - NOUN),(บิน - VERB),3
, , ,, , ,(นา - NOUN),(สะอาด - VERB),9
, , ,, , ,(ราคา - NOUN),(สะอาด - VERB),3
, , ,, , ,(สมเหตุสมผล - NOUN),(สะอาด - VERB),1
, , ,, , ,(ชายหาด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ผ่อนคลาย - VERB),4
, , ,, , ,(ชายหาด - NOUN),(รวม - VERB),6
, , ,, , ,(การ - NOUN),(ผ่อนคลาย - VERB),0
, , ,, , ,(การ - NOUN),(รวม - VERB),2
, , ,, , ,(หาด - NOUN),(เป็น - VERB),2
, , ,, , ,(หาด - NOUN),(ดี - VERB),5
, , ,, , ,(หาด - NOUN),(เห็น - VERB),11
, , ,, , ,(ป่า - NOUN),(เป็น - VERB),1
, , ,, , ,(ป่า - NOUN),(ดี - VERB),4
, , ,, , ,(ป่า - NOUN),(เห็น - VERB),10
, , ,, , ,(ตอง - NOUN),(เป็น - VERB),0
, , ,, , ,(ตอง - NOUN),(ดี - VERB),3
, , ,, , ,(ตอง - NOUN),(เห็น - VERB),9
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),1
, , ,, , ,(ชายหาด - NOUN),(เห็น - VERB),7
, , ,, , ,(ถนน - NOUN),(เห็น - VERB),3
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),1
, , ,, , ,(โรงแรม - NOUN),(เดิน - VERB),11
, , ,, , ,(โรงแรม - NOUN),(อยู่ - VERB),13
, , ,, , ,(รีสอร์ท - NOUN),(เดิน - VERB),9
, , ,, , ,(รีสอร์ท - NOUN),(อยู่ - VERB),11
, , ,, , ,(แห่ง - NOUN),(เดิน - VERB),6
, , ,, , ,(แห่ง - NOUN),(อยู่ - VERB),8
, , ,, , ,(บริเวณ - NOUN),(เดิน - VERB),4
, , ,, , ,(บริเวณ - NOUN),(อยู่ - VERB),6
, , ,, , ,(ถนน - NOUN),(เดิน - VERB),1
, , ,, , ,(ถนน - NOUN),(อยู่ - VERB),3
, , ,, , ,(คน - NOUN),(เดิน - VERB),0
, , ,, , ,(คน - NOUN),(อยู่ - VERB),2
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(คุณ - NOUN),(ที่นั่น - VERB),4
, , ,, , ,(ตอนเย็น - NOUN),(ที่นั่น - VERB),0
, , ,, , ,(คุณ - NOUN),(ต้องการ - VERB),0
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),2
, , ,, , ,(คุณ - NOUN),(เหมือน - VERB),5
, , ,, , ,(คุณ - NOUN),(ไป - VERB),8
, , ,, , ,(คุณ - NOUN),(อยู่ - VERB),12
, , ,, , ,(ชายหาด - NOUN),(เหมือน - VERB),0
, , ,, , ,(ชายหาด - NOUN),(ไป - VERB),3
, , ,, , ,(ชายหาด - NOUN),(อยู่ - VERB),7
, , ,, , ,(ประสบการณ์ - NOUN),(ไป - VERB),1
, , ,, , ,(ประสบการณ์ - NOUN),(อยู่ - VERB),5
, , ,, , ,(ชายหาด - NOUN),(อยู่ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(น่ารัก - VERB),1
, , ,, , ,(สถานที่ - NOUN),(สวยงาม - VERB),4
, , ,, , ,(สถานที่ - NOUN),(เพลิดเพลิน - VERB),7
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),19
, , ,, , ,(สถานที่ - NOUN),(ที่นี่ - VERB),21
, , ,, , ,(สถานที่ - NOUN),(เพลิดเพลิน - VERB),24
, , ,, , ,(สถานที่ - NOUN),(นอน - VERB),30
, , ,, , ,(สถานที่ - NOUN),(เพลิดเพลิน - VERB),33
, , ,, , ,(สถานที่ - NOUN),(สวยงาม - VERB),37
, , ,, , ,(สถานที่ - NOUN),(อาบน้ำ - VERB),41
, , ,, , ,(ชายหาด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ชายหาด - NOUN),(เพลิดเพลิน - VERB),4
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),16
, , ,, , ,(ชายหาด - NOUN),(ที่นี่ - VERB),18
, , ,, , ,(ชายหาด - NOUN),(เพลิดเพลิน - VERB),21
, , ,, , ,(ชายหาด - NOUN),(นอน - VERB),27
, , ,, , ,(ชายหาด - NOUN),(เพลิดเพลิน - VERB),30
, , ,, , ,(ชายหาด - NOUN),(สวยงาม - VERB),34
, , ,, , ,(ชายหาด - NOUN),(อาบน้ำ - VERB),38
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(คุณ - NOUN),(มี - VERB),13
, , ,, , ,(คุณ - NOUN),(ที่นี่ - VERB),15
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),18
, , ,, , ,(คุณ - NOUN),(นอน - VERB),24
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),27
, , ,, , ,(คุณ - NOUN),(สวยงาม - VERB),31
, , ,, , ,(คุณ - NOUN),(อาบน้ำ - VERB),35
, , ,, , ,(วัน - NOUN),(มี - VERB),6
, , ,, , ,(วัน - NOUN),(ที่นี่ - VERB),8
, , ,, , ,(วัน - NOUN),(เพลิดเพลิน - VERB),11
, , ,, , ,(วัน - NOUN),(นอน - VERB),17
, , ,, , ,(วัน - NOUN),(เพลิดเพลิน - VERB),20
, , ,, , ,(วัน - NOUN),(สวยงาม - VERB),24
, , ,, , ,(วัน - NOUN),(อาบน้ำ - VERB),28
, , ,, , ,(ทั้งคืน - NOUN),(มี - VERB),5
, , ,, , ,(ทั้งคืน - NOUN),(ที่นี่ - VERB),7
, , ,, , ,(ทั้งคืน - NOUN),(เพลิดเพลิน - VERB),10
, , ,, , ,(ทั้งคืน - NOUN),(นอน - VERB),16
, , ,, , ,(ทั้งคืน - NOUN),(เพลิดเพลิน - VERB),19
, , ,, , ,(ทั้งคืน - NOUN),(สวยงาม - VERB),23
, , ,, , ,(ทั้งคืน - NOUN),(อาบน้ำ - VERB),27
, , ,, , ,(กีฬา - NOUN),(มี - VERB),4
, , ,, , ,(กีฬา - NOUN),(ที่นี่ - VERB),6
, , ,, , ,(กีฬา - NOUN),(เพลิดเพลิน - VERB),9
, , ,, , ,(กีฬา - NOUN),(นอน - VERB),15
, , ,, , ,(กีฬา - NOUN),(เพลิดเพลิน - VERB),18
, , ,, , ,(กีฬา - NOUN),(สวยงาม - VERB),22
, , ,, , ,(กีฬา - NOUN),(อาบน้ำ - VERB),26
, , ,, , ,(น้ำ - NOUN),(มี - VERB),2
, , ,, , ,(น้ำ - NOUN),(ที่นี่ - VERB),4
, , ,, , ,(น้ำ - NOUN),(เพลิดเพลิน - VERB),7
, , ,, , ,(น้ำ - NOUN),(นอน - VERB),13
, , ,, , ,(น้ำ - NOUN),(เพลิดเพลิน - VERB),16
, , ,, , ,(น้ำ - NOUN),(สวยงาม - VERB),20
, , ,, , ,(น้ำ - NOUN),(อาบน้ำ - VERB),24
, , ,, , ,(ชนิด - NOUN),(มี - VERB),0
, , ,, , ,(ชนิด - NOUN),(ที่นี่ - VERB),2
, , ,, , ,(ชนิด - NOUN),(เพลิดเพลิน - VERB),5
, , ,, , ,(ชนิด - NOUN),(นอน - VERB),11
, , ,, , ,(ชนิด - NOUN),(เพลิดเพลิน - VERB),14
, , ,, , ,(ชนิด - NOUN),(สวยงาม - VERB),18
, , ,, , ,(ชนิด - NOUN),(อาบน้ำ - VERB),22
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(คุณ - NOUN),(นอน - VERB),7
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),10
, , ,, , ,(คุณ - NOUN),(สวยงาม - VERB),14
, , ,, , ,(คุณ - NOUN),(อาบน้ำ - VERB),18
, , ,, , ,(ที่ - NOUN),(นอน - VERB),3
, , ,, , ,(ที่ - NOUN),(เพลิดเพลิน - VERB),6
, , ,, , ,(ที่ - NOUN),(สวยงาม - VERB),10
, , ,, , ,(ที่ - NOUN),(อาบน้ำ - VERB),14
, , ,, , ,(ทะเล - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ทะเล - NOUN),(อาบน้ำ - VERB),5
, , ,, , ,(คุณ - NOUN),(อาบน้ำ - VERB),2
, , ,, , ,(สถานบันเทิง - NOUN),(เกิด - VERB),3
, , ,, , ,(สถานบันเทิง - NOUN),(ทำ - VERB),8
, , ,, , ,(ยาม - NOUN),(เกิด - VERB),2
, , ,, , ,(ยาม - NOUN),(ทำ - VERB),7
, , ,, , ,(ค่ำคืน - NOUN),(เกิด - VERB),1
, , ,, , ,(ค่ำคืน - NOUN),(ทำ - VERB),6
, , ,, , ,(คุณ - NOUN),(ทำ - VERB),1
, , ,, , ,(คุณ - NOUN),(หา - VERB),2
, , ,, , ,(คุณ - NOUN),(หลากหลาย - VERB),6
, , ,, , ,(อาหาร - NOUN),(หลากหลาย - VERB),2
, , ,, , ,(เครื่องดื่ม - NOUN),(หลากหลาย - VERB),0
